0 30 0.0000 
30 70 0.0000 
70 110 0.0000 
110 160 0.0000 
160 210 0.0000 
210 260 0.0000 
260 310 0.0000 
310 370 1.0922 
370 440 1.0765 
440 510 1.0646 
510 590 1.0553 
590 670 1.0480 
670 760 1.0420 
760 850 1.0371 
850 950 1.0331 
950 1060 1.0295 
1060 1180 1.0265 
1180 1310 1.0238 
1310 1450 1.0214 
1450 1600 1.0194 
1600 1760 1.0176 
1760 1940 1.0161 
1940 2120 1.0147 
2120 2330 1.0135 
2330 2550 1.0124 
2550 2780 1.0114 
2780 3040 1.0105 
3040 4270 1.0086 
