0 30 0.0000 
30 70 0.0000 
70 110 0.0000 
110 160 0.0000 
160 210 0.0000 
210 260 0.0000 
260 310 0.0000 
310 370 0.9903 
370 440 0.9911 
440 510 0.9918 
510 590 0.9924 
590 670 0.9930 
670 760 0.9935 
760 850 0.9939 
850 950 0.9943 
950 1060 0.9947 
1060 1180 0.9951 
1180 1310 0.9955 
1310 1450 0.9958 
1450 1600 0.9961 
1600 1760 0.9964 
1760 1940 0.9967 
1940 2120 0.9970 
2120 2330 0.9972 
2330 2550 0.9975 
2550 2780 0.9977 
2780 3040 0.9979 
3040 4270 0.9985 
