0 30 0.0000 
30 70 0.0000 
70 110 0.0000 
110 160 0.0000 
160 210 0.0000 
210 260 0.0000 
260 310 0.0000 
310 370 0.0000 
370 440 0.0000 
440 510 0.0000 
510 590 0.0000 
590 670 0.0000 
670 760 0.0000 
760 850 0.0000 
850 950 0.0000 
950 1060 0.0000 
1060 1180 0.0000 
1180 1310 0.0000 
1310 1450 0.9944 
1450 1600 0.9943 
1600 1760 0.9942 
1760 2120 0.9941 
2120 2550 0.9940 
2550 3040 0.9939 
3040 3610 0.9938 
3610 5040 0.9937 
