
&DATA
  Name = 'ATLAS 7 TeV Trijet data y_2_4 R=0.4'
  NDATA = 30
  NColumn = 139
  ColumnType = 'Flag', 2*'Bin',2*'Dummy','Sigma',133*'Error'
  ColumnName = 'binFlag','pt1','pt2','Extra','NPCorr','Sigma','stat','stat','ATL_CloseBy+','ATL_CloseBy-','ATL_EtaIntercalibration_Modelling+','ATL_EtaIntercalibration_Modelling-','ATL_EtaIntercalibration_TotalStat+','ATL_EtaIntercalibration_TotalStat-','ATL_Flavor_Comp+','ATL_Flavor_Comp-','ATL_Flavor_Response+','ATL_Flavor_Response-','ATL_Insitu_LArEMscale+','ATL_Insitu_LArEMscale-','ATL_InSitu_Stat1+','ATL_InSitu_Stat1-','ATL_InSitu_Stat2+','ATL_InSitu_Stat2-','ATL_InSitu_Stat3+','ATL_InSitu_Stat3-','ATL_InSitu_Stat4+','ATL_InSitu_Stat4-','ATL_InSitu_Stat5+','ATL_InSitu_Stat5-','ATL_InSitu_Stat6+','ATL_InSitu_Stat6-','ATL_InSitu_Stat7+','ATL_InSitu_Stat7-','ATL_InSitu_Stat8+','ATL_InSitu_Stat8-','ATL_InSitu_Stat9+','ATL_InSitu_Stat9-','ATL_InSitu_Stat10+','ATL_InSitu_Stat10-','ATL_InSitu_Stat11+','ATL_InSitu_Stat11-','ATL_InSitu_Stat12+','ATL_InSitu_Stat12-','ATL_InSitu_Stat13+','ATL_InSitu_Stat13-','ATL_InSitu_Stat14+','ATL_InSitu_Stat14-','ATL_InSitu_Stat15+','ATL_InSitu_Stat15-','ATL_InSitu_Stat16+','ATL_InSitu_Stat16-','ATL_InSitu_Stat17+','ATL_InSitu_Stat17-','ATL_InSitu_Stat18+','ATL_InSitu_Stat18-','ATL_InSitu_Stat19+','ATL_InSitu_Stat19-','ATL_InSitu_Stat20+','ATL_InSitu_Stat20-','ATL_InSitu_Stat21+','ATL_InSitu_Stat21-','ATL_InSitu_Stat22+','ATL_InSitu_Stat22-','ATL_InSitu_Stat23+','ATL_InSitu_Stat23-','ATL_InSitu_Stat24+','ATL_InSitu_Stat24-','ATL_InSitu_Stat25+','ATL_InSitu_Stat25-','ATL_InSitu_Stat26+','ATL_InSitu_Stat26-','ATL_InSitu_Stat27+','ATL_InSitu_Stat27-','ATL_InSitu_Stat28+','ATL_InSitu_Stat28-','ATL_InSitu_Stat29+','ATL_InSitu_Stat29-','ATL_InSitu_Stat30+','ATL_InSitu_Stat30-','ATL_InSitu_Stat31+','ATL_InSitu_Stat31-','ATL_InSitu_Stat32+','ATL_InSitu_Stat32-','ATL_InSitu_Stat33+','ATL_InSitu_Stat33-','ATL_MJB_Alpha+','ATL_MJB_Alpha-','ATL_MJB_Asym+','ATL_MJB_Asym-','ATL_MJB_Beta+','ATL_MJB_Beta-','ATL_MJB_CBJR+','ATL_MJB_CBJR-','ATL_MJB_Fragmentation+','ATL_MJB_Fragmentation-','ATL_MJB_Intercalibration+','ATL_MJB_Intercalibration-','ATL_MJB_ISRFSR+','ATL_MJB_ISRFSR-','ATL_MJB_Threshold+','ATL_MJB_Threshold-','ATL_MPF_Generator+','ATL_MPF_Generator-','ATL_MPF_J2+','ATL_MPF_J2-','ATL_MPF_JER+','ATL_MPF_JER-','ATL_MPF_OOC+','ATL_MPF_OOC-','ATL_MPF_Pileup+','ATL_MPF_Pileup-','ATL_MPF_Purity+','ATL_MPF_Purity-','ATL_Pileup_OffsetMu+','ATL_Pileup_OffsetMu-','ATL_Pileup_OffsetNPV+','ATL_Pileup_OffsetNPV-','ATL_RelativeNonClosure_MCTYPE+','ATL_RelativeNonClosure_MCTYPE-','ATL_SingleParticle_HighPt+','ATL_SingleParticle_HighPt-','ATL_Zjet_Extrapolation+','ATL_Zjet_Extrapolation-','ATL_Zjet_JVF+','ATL_Zjet_JVF-','ATL_Zjet_KTerm+','ATL_Zjet_KTerm-','ATL_Zjet_MC+','ATL_Zjet_MC-','ATL_Zjet_Veto+','ATL_Zjet_Veto-','ATL_Zjet_Width+','ATL_Zjet_Width-','ATL_jer_uncorr', 'ATL_jar_uncorr', 'ATL_unfold_uncorr', 'ATL_qual_uncorr', 'ATL_lumi_2011_7TeV'
  NInfo   = 1
  DataInfo = 7000.
  CInfo    = 'sqrt(S)'
  IndexDataset = 501 
  Reaction  = 'pp jets APPLGRID'
  TheoryType = 'expression'
  TermName = 'A1', 'K'
  TermType = 'applgrid','kfactor'
  TermSource = 'theoryfiles/atlas/Jets2011/threejet_rapidity_20_40_R04_P3.root', 'datafiles/lhc/atlas/Jets2011/trijetsKF_7000_Syst_R04_ystar_20_40.dat'
  TheorExpr= 'K*A1/1.0' 
  Percent   = 500*True
&END
&PlotDesc
PlotN = 1
PlotDefColumn = 'pt2'
PlotDefValue = 300., 5700.
PlotOptions(1)  = 'Experiment:ATLAS@ExtraLabel:pp #rightarrow jjj; #sqrt{s} = 7 TeV; R=0.4 2 #leq |Y*| < 4 @Title:2011 @XTitle: #m_{jjj}[GeV] @YTitle: d#sigma/dY*d#m_{jjj} [pb/GeV] @Xlog@Ylog'
&End
0 260 280 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 280 300 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 300 340 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 340 380 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 380 420 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 420 460 1 0.9381 2.5493e+01 1.4441 0.8279 2.8702 -2.8032 4.4353 -4.4356 0.6625 -0.6706 1.9038 -1.8715 6.7245 -5.9608 3.3015 -3.1447 0.2356 -0.1968 0.1178 -0.1319 0.0987 -0.0981 0.1956 -0.1679 0.2272 -0.1898 0.3115 -0.3510 0.2966 -0.3323 0.2989 -0.3715 0.3093 -0.3673 0.1597 -0.1847 -0.0256 0.0061 0.0427 -0.0461 0.0102 -0.0351 0.0549 -0.0562 0.0292 -0.0350 0.0404 -0.0677 0.0218 -0.0243 0.0065 0.0079 -0.0074 0.0191 -0.0088 0.0085 -0.0016 0.0012 0.0000 -0.0001 0.0000 0.0000 0.0132 -0.0030 -0.0070 -0.0112 0.0005 0.0007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0165 0.0006 -0.0004 0.0177 0.0048 -0.0002 0.0017 0.0002 0.0087 -0.0121 -0.0069 0.0071 -0.0012 -0.0022 0.0038 -0.0218 0.5782 -0.6063 0.2448 -0.3206 0.0484 -0.0638 1.0646 -1.0789 0.5127 -0.6001 0.9407 -0.9143 -1.7069 -3.2443 0.2262 -1.8416 2.0561 -2.1263 0.0000 -0.0000 0.4731 -0.4901 0.1756 -0.2316 0.1987 -0.2715 1.6482 -1.6895 1.1578 -1.1024 0.3353 -0.3039 0.6063 0.2126 0.0035 0.7500 1.8000 
1 460 500 1 0.9546 2.6285e+01 1.4012 0.6573 2.8441 -2.7438 4.4645 -4.4061 0.6513 -0.6310 1.8647 -1.7896 6.6064 -5.9106 3.4128 -3.2110 0.2164 -0.1816 0.1152 -0.1175 0.0913 -0.0870 0.1830 -0.1549 0.2101 -0.1778 0.3076 -0.3249 0.3032 -0.3121 0.3112 -0.3431 0.3229 -0.3492 0.1991 -0.2060 -0.0102 -0.0049 0.0431 -0.0401 0.0107 -0.0302 0.0536 -0.0518 0.0286 -0.0317 0.0543 -0.0652 0.0315 -0.0271 0.0102 0.0004 -0.0060 0.0180 -0.0084 0.0089 -0.0032 0.0028 0.0000 -0.0001 0.0000 0.0000 0.0142 -0.0067 -0.0066 -0.0083 0.0005 0.0007 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0180 -0.0033 0.0043 0.0130 0.0051 -0.0005 0.0042 0.0034 0.0227 -0.0210 0.0131 -0.0019 0.0015 0.0013 0.0333 -0.0317 0.5780 -0.5738 0.2727 -0.3073 0.0588 -0.0636 1.0991 -1.0864 0.5370 -0.5772 0.9461 -0.9041 -1.5592 -2.3198 0.2304 -1.5213 2.0598 -2.0479 0.0000 -0.0000 0.4748 -0.4635 0.1862 -0.2081 0.2237 -0.2615 1.6346 -1.6351 1.1382 -1.0753 0.3123 -0.2808 0.6877 0.1947 0.0035 0.7500 1.8000 
1 500 540 1 0.9642 2.1309e+01 0.9049 0.6007 2.8296 -2.7139 4.4786 -4.3808 0.6259 -0.5940 1.7866 -1.6973 6.4565 -5.8377 3.5063 -3.2964 0.1961 -0.1668 0.1090 -0.1052 0.0832 -0.0773 0.1686 -0.1434 0.1915 -0.1650 0.2940 -0.2975 0.2959 -0.2903 0.3102 -0.3175 0.3235 -0.3290 0.2245 -0.2205 0.0137 -0.0217 0.0405 -0.0358 0.0114 -0.0264 0.0502 -0.0476 0.0270 -0.0294 0.0640 -0.0635 0.0404 -0.0310 0.0178 -0.0084 -0.0013 0.0133 -0.0065 0.0082 -0.0050 0.0048 -0.0014 0.0000 0.0000 0.0000 0.0164 -0.0113 -0.0056 -0.0065 0.0005 0.0007 -0.0015 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0212 -0.0086 0.0156 0.0005 0.0062 -0.0016 0.0096 0.0017 0.0432 -0.0347 0.0337 -0.0160 0.0069 0.0002 0.0601 -0.0464 0.5635 -0.5443 0.2865 -0.2947 0.0670 -0.0646 1.1185 -1.0908 0.5494 -0.5616 0.9390 -0.8918 -1.4169 -1.5613 0.2299 -1.2406 2.0286 -1.9691 0.0000 -0.0000 0.4610 -0.4368 0.1866 -0.1890 0.2337 -0.2496 1.6002 -1.5739 1.1052 -1.0422 0.2845 -0.2572 0.7418 0.1703 0.0035 0.7500 1.8000 
1 540 600 1 0.9708 1.4432e+01 0.8479 0.4285 2.8264 -2.7085 4.4673 -4.3335 0.5869 -0.5546 1.6618 -1.5804 6.2435 -5.7270 3.6129 -3.4305 0.1715 -0.1497 0.0984 -0.0926 0.0730 -0.0670 0.1509 -0.1312 0.1689 -0.1498 0.2700 -0.2648 0.2763 -0.2638 0.2988 -0.2901 0.3144 -0.3063 0.2439 -0.2343 0.0514 -0.0510 0.0356 -0.0317 0.0125 -0.0230 0.0447 -0.0424 0.0249 -0.0269 0.0702 -0.0637 0.0497 -0.0376 0.0315 -0.0213 0.0099 0.0004 -0.0016 0.0037 -0.0072 0.0074 -0.0029 0.0006 0.0000 0.0000 0.0202 -0.0179 -0.0038 -0.0051 0.0006 0.0006 -0.0023 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0277 -0.0180 0.0411 -0.0269 0.0092 -0.0047 0.0209 -0.0089 0.0744 -0.0595 0.0618 -0.0412 0.0169 -0.0090 0.0904 -0.0711 0.5375 -0.5147 0.2923 -0.2851 0.0738 -0.0681 1.1287 -1.0939 0.5598 -0.5539 0.9215 -0.8779 -1.2679 -0.8691 0.2065 -0.9414 1.9570 -1.8735 0.0000 -0.0000 0.4327 -0.4069 0.1789 -0.1715 0.2347 -0.2358 1.5369 -1.4955 1.0547 -0.9968 0.2493 -0.2289 0.7732 0.1367 0.0035 0.7500 1.8000 
1 600 660 1 0.9748 8.7557e+00 1.0081 0.3815 2.8349 -2.7247 4.3983 -4.2387 0.5433 -0.5215 1.5084 -1.4580 5.9718 -5.5666 3.7227 -3.5915 0.1461 -0.1316 0.0848 -0.0805 0.0617 -0.0574 0.1323 -0.1192 0.1456 -0.1341 0.2388 -0.2320 0.2464 -0.2371 0.2786 -0.2656 0.2981 -0.2889 0.2556 -0.2491 0.0969 -0.0947 0.0299 -0.0278 0.0134 -0.0199 0.0384 -0.0370 0.0234 -0.0243 0.0704 -0.0660 0.0566 -0.0467 0.0491 -0.0386 0.0281 -0.0231 0.0065 -0.0073 -0.0083 0.0098 -0.0054 0.0022 0.0000 0.0005 0.0251 -0.0254 -0.0015 -0.0042 0.0008 0.0005 -0.0030 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0366 -0.0317 0.0841 -0.0755 0.0140 -0.0105 0.0385 -0.0307 0.1122 -0.0989 0.0967 -0.0813 0.0315 -0.0282 0.1216 -0.1071 0.5079 -0.4932 0.2920 -0.2861 0.0779 -0.0742 1.1225 -1.0956 0.5726 -0.5650 0.8975 -0.8697 -1.1499 -0.3592 0.1410 -0.6603 1.8440 -1.7705 0.0000 -0.0000 0.3961 -0.3810 0.1643 -0.1579 0.2265 -0.2235 1.4435 -1.4071 0.9908 -0.9466 0.2129 -0.1991 0.7793 0.0998 0.0035 0.7500 1.8000 
