
&DATA
  Name = 'ATLAS 7 TeV Incjet data y_05_10 R=0.4'
  NDATA = 35
  NColumn = 139
  ColumnType = 'Flag', 2*'Bin',2*'Dummy','Sigma',133*'Error'
  ColumnName = 'binFlag','pt1','pt2','Extra','NPCorr','Sigma','stat','stat','ATL_CloseBy+','ATL_CloseBy-','ATL_EtaIntercalibration_Modelling+','ATL_EtaIntercalibration_Modelling-','ATL_EtaIntercalibration_TotalStat+','ATL_EtaIntercalibration_TotalStat-','ATL_Flavor_Comp+','ATL_Flavor_Comp-','ATL_Flavor_Response+','ATL_Flavor_Response-','ATL_Insitu_LArEMscale+','ATL_Insitu_LArEMscale-','ATL_InSitu_Stat1+','ATL_InSitu_Stat1-','ATL_InSitu_Stat2+','ATL_InSitu_Stat2-','ATL_InSitu_Stat3+','ATL_InSitu_Stat3-','ATL_InSitu_Stat4+','ATL_InSitu_Stat4-','ATL_InSitu_Stat5+','ATL_InSitu_Stat5-','ATL_InSitu_Stat6+','ATL_InSitu_Stat6-','ATL_InSitu_Stat7+','ATL_InSitu_Stat7-','ATL_InSitu_Stat8+','ATL_InSitu_Stat8-','ATL_InSitu_Stat9+','ATL_InSitu_Stat9-','ATL_InSitu_Stat10+','ATL_InSitu_Stat10-','ATL_InSitu_Stat11+','ATL_InSitu_Stat11-','ATL_InSitu_Stat12+','ATL_InSitu_Stat12-','ATL_InSitu_Stat13+','ATL_InSitu_Stat13-','ATL_InSitu_Stat14+','ATL_InSitu_Stat14-','ATL_InSitu_Stat15+','ATL_InSitu_Stat15-','ATL_InSitu_Stat16+','ATL_InSitu_Stat16-','ATL_InSitu_Stat17+','ATL_InSitu_Stat17-','ATL_InSitu_Stat18+','ATL_InSitu_Stat18-','ATL_InSitu_Stat19+','ATL_InSitu_Stat19-','ATL_InSitu_Stat20+','ATL_InSitu_Stat20-','ATL_InSitu_Stat21+','ATL_InSitu_Stat21-','ATL_InSitu_Stat22+','ATL_InSitu_Stat22-','ATL_InSitu_Stat23+','ATL_InSitu_Stat23-','ATL_InSitu_Stat24+','ATL_InSitu_Stat24-','ATL_InSitu_Stat25+','ATL_InSitu_Stat25-','ATL_InSitu_Stat26+','ATL_InSitu_Stat26-','ATL_InSitu_Stat27+','ATL_InSitu_Stat27-','ATL_InSitu_Stat28+','ATL_InSitu_Stat28-','ATL_InSitu_Stat29+','ATL_InSitu_Stat29-','ATL_InSitu_Stat30+','ATL_InSitu_Stat30-','ATL_InSitu_Stat31+','ATL_InSitu_Stat31-','ATL_InSitu_Stat32+','ATL_InSitu_Stat32-','ATL_InSitu_Stat33+','ATL_InSitu_Stat33-','ATL_MJB_Alpha+','ATL_MJB_Alpha-','ATL_MJB_Asym+','ATL_MJB_Asym-','ATL_MJB_Beta+','ATL_MJB_Beta-','ATL_MJB_CBJR+','ATL_MJB_CBJR-','ATL_MJB_Fragmentation+','ATL_MJB_Fragmentation-','ATL_MJB_Intercalibration+','ATL_MJB_Intercalibration-','ATL_MJB_ISRFSR+','ATL_MJB_ISRFSR-','ATL_MJB_Threshold+','ATL_MJB_Threshold-','ATL_MPF_Generator+','ATL_MPF_Generator-','ATL_MPF_J2+','ATL_MPF_J2-','ATL_MPF_JER+','ATL_MPF_JER-','ATL_MPF_OOC+','ATL_MPF_OOC-','ATL_MPF_Pileup+','ATL_MPF_Pileup-','ATL_MPF_Purity+','ATL_MPF_Purity-','ATL_Pileup_OffsetMu+','ATL_Pileup_OffsetMu-','ATL_Pileup_OffsetNPV+','ATL_Pileup_OffsetNPV-','ATL_RelativeNonClosure_MC11c+','ATL_RelativeNonClosure_MC11c-','ATL_SingleParticle_HighPt+','ATL_SingleParticle_HighPt-','ATL_Zjet_Extrapolation+','ATL_Zjet_Extrapolation-','ATL_Zjet_JVF+','ATL_Zjet_JVF-','ATL_Zjet_KTerm+','ATL_Zjet_KTerm-','ATL_Zjet_MC+','ATL_Zjet_MC-','ATL_Zjet_Veto+','ATL_Zjet_Veto-','ATL_Zjet_Width+','ATL_Zjet_Width-','ATL_jer_uncorr', 'ATL_jar_uncorr', 'ATL_unfold_uncorr', 'ATL_qual_uncorr', 'ATL_lumi_2011_7TeV'
  NInfo   = 1
  DataInfo = 7000.
  CInfo    = 'sqrt(S)'
  IndexDataset = 501 
  Reaction  = 'pp jets APPLGRID'
  TheoryType = 'expression'
  TermName = 'A1', 'K'
  TermType = 'applgrid','kfactor'
  TermSource = 'theoryfiles/atlas/Jets2011/incljets_rapidity_05_10_R04_P2.root', 'datafiles/lhc/atlas/Jets2011/incjetsKF_7000_R04_rapidity_y_05_10.dat'
  TheorExpr= 'K*A1/1.0' 
  Percent   = 500*True
&END
&PlotDesc
PlotN = 1
PlotDefColumn = 'pt2'
PlotDefValue = 300., 5700.
PlotOptions(1)  = 'Experiment:ATLAS@ExtraLabel:pp #rightarrow j; #sqrt{s} = 7 TeV; R=0.4 0.5 #leq Y* < 1.0 @Title:2011 @XTitle: #p_{T}[GeV] @YTitle: d#sigma/dY*d#p_{T} [pb/GeV] @Xlog@Ylog'
&End
0 10 28 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 28 40 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 40 54 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 54 68 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 68 84 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 84 100 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 100 116 1 0.9599 4.0268e+03 0.5585 0.9044 0.7682 -0.7694 1.4549 -1.5790 0.4665 -0.5702 0.5117 -0.5903 6.3503 -5.8569 3.0995 -3.0709 0.0722 -0.0999 0.0436 -0.0569 0.0367 -0.0359 0.0607 -0.0741 0.0815 -0.1116 0.2318 -0.2286 0.3990 -0.4947 0.5602 -0.6418 0.2973 -0.3889 -0.0054 0.0194 -0.0234 0.0179 0.0002 -0.0175 0.0228 -0.0178 0.0659 -0.0792 0.0463 -0.0518 0.0408 -0.0404 -0.0034 0.0045 -0.0078 0.0063 0.0001 -0.0001 0.0003 -0.0001 0.0000 -0.0000 0.0000 -0.0000 0.0000 -0.0000 0.0023 -0.0034 0.0016 -0.0009 -0.0005 0.0003 0.0005 -0.0005 0.0001 -0.0002 0.0001 -0.0002 0.0001 -0.0001 0.0000 -0.0000 0.0001 -0.0002 0.0000 0.0000 -0.0070 0.0010 -0.0085 0.0051 -0.0014 0.0008 -0.0038 0.0026 -0.0108 0.0087 -0.0123 0.0058 -0.0033 0.0030 -0.0130 0.0100 0.5859 -0.6288 0.2890 -0.3681 0.0723 -0.0768 0.8837 -0.8535 0.6004 -0.6490 0.8363 -0.8662 -1.0570 1.2057 -0.6096 0.7248 -1.3830 1.3719 0.0000 -0.0000 0.4187 -0.5214 0.1319 -0.1594 0.2520 -0.3134 1.2950 -1.2280 1.0269 -1.0146 0.1179 -0.1475 2.9510 0.1752 0.1234 0.5000 1.8000 
1 116 134 1 0.9618 1.9012e+03 0.7672 0.5027 0.7820 -0.7653 1.3273 -1.3874 0.4190 -0.4701 0.3909 -0.4510 5.5693 -5.2413 3.0062 -2.9993 0.0518 -0.0482 0.0304 -0.0290 0.0243 -0.0201 0.0423 -0.0390 0.0576 -0.0460 0.1383 -0.1285 0.2563 -0.3127 0.4876 -0.5278 0.4058 -0.4470 0.0543 -0.0852 -0.0416 0.0425 0.0002 -0.0101 0.0126 -0.0105 0.0469 -0.0514 0.0459 -0.0416 0.0726 -0.0758 0.0098 -0.0107 -0.0148 0.0149 -0.0033 0.0051 0.0002 -0.0000 0.0000 -0.0000 0.0000 -0.0000 0.0000 -0.0000 0.0096 -0.0034 0.0032 -0.0032 -0.0005 0.0003 0.0005 -0.0005 0.0001 -0.0002 0.0001 -0.0002 0.0001 -0.0001 0.0000 -0.0000 0.0001 -0.0002 0.0000 0.0000 0.0021 -0.0008 -0.0104 0.0091 0.0007 -0.0007 -0.0045 0.0032 0.0077 -0.0077 -0.0121 0.0079 -0.0041 0.0053 -0.0098 0.0058 0.4788 -0.5145 0.2618 -0.3175 0.0727 -0.0670 0.9078 -0.8813 0.4938 -0.5259 0.7612 -0.7833 -0.8899 0.9497 -0.5603 0.6270 -1.3130 1.2984 0.0000 -0.0000 0.3651 -0.4277 0.1157 -0.1089 0.2123 -0.2493 1.1398 -1.0887 0.8980 -0.8892 0.0820 -0.0712 2.5457 0.1097 0.0564 0.5000 1.8000 
1 134 152 1 0.9636 9.3102e+02 0.9090 0.3943 0.7604 -0.7222 1.3389 -1.3093 0.4110 -0.4034 0.3317 -0.3473 5.1136 -4.7994 3.0991 -3.0133 0.0434 -0.0279 0.0240 -0.0168 0.0169 -0.0118 0.0393 -0.0246 0.0456 -0.0293 0.0942 -0.0899 0.1712 -0.1852 0.3968 -0.4005 0.4730 -0.4625 0.1823 -0.2353 -0.0447 0.0544 0.0002 -0.0053 0.0090 -0.0065 0.0339 -0.0407 0.0451 -0.0320 0.1022 -0.1010 0.0425 -0.0413 -0.0145 0.0107 -0.0110 0.0137 -0.0006 0.0010 0.0001 -0.0002 0.0000 -0.0000 0.0000 -0.0000 0.0150 -0.0034 0.0077 -0.0077 -0.0005 0.0003 0.0005 -0.0005 0.0001 -0.0002 0.0001 -0.0002 0.0001 -0.0001 0.0000 -0.0000 0.0001 -0.0002 0.0000 0.0000 0.0200 -0.0119 -0.0106 0.0088 0.0035 -0.0089 -0.0032 0.0033 0.0178 -0.0357 0.0056 -0.0040 -0.0042 0.0063 0.0278 -0.0262 0.4509 -0.4397 0.2733 -0.2888 0.0744 -0.0679 1.0377 -0.9730 0.4720 -0.4478 0.7848 -0.7544 -0.8314 0.8809 -0.5240 0.6236 -1.4056 1.4423 0.0000 -0.0000 0.3474 -0.3611 0.1110 -0.1026 0.2084 -0.2137 1.1354 -1.0631 0.8541 -0.8155 0.0599 -0.0447 2.2123 0.0913 0.0111 0.5000 1.8000 
1 152 172 1 0.9653 4.6657e+02 0.7097 0.3724 0.7293 -0.6861 1.3788 -1.3662 0.4056 -0.3819 0.2921 -0.2865 4.8153 -4.5526 3.2344 -3.1552 0.0307 -0.0219 0.0173 -0.0131 0.0093 -0.0064 0.0323 -0.0216 0.0322 -0.0252 0.0716 -0.0684 0.1224 -0.1161 0.3112 -0.3021 0.4669 -0.4448 0.3461 -0.3730 -0.0077 0.0172 0.0002 -0.0034 0.0069 -0.0044 0.0206 -0.0328 0.0345 -0.0267 0.1105 -0.1041 0.0777 -0.0702 0.0086 -0.0131 -0.0172 0.0182 -0.0052 0.0054 -0.0001 0.0005 0.0002 -0.0000 0.0000 -0.0000 0.0234 -0.0035 0.0099 -0.0099 -0.0005 0.0003 0.0005 -0.0005 0.0001 -0.0002 0.0001 -0.0002 0.0001 -0.0001 0.0000 -0.0000 0.0001 -0.0002 0.0000 0.0000 0.0326 -0.0286 0.0065 -0.0065 0.0105 -0.0191 0.0037 -0.0037 0.0703 -0.0729 0.0426 -0.0364 -0.0012 0.0042 0.0945 -0.0875 0.4387 -0.4141 0.2842 -0.2822 0.0735 -0.0682 1.1289 -1.1165 0.4669 -0.4456 0.7986 -0.7732 -0.8118 0.8307 -0.5067 0.5891 -1.4297 1.4381 0.0000 -0.0000 0.3326 -0.3230 0.1055 -0.0971 0.2069 -0.1976 1.1500 -1.1109 0.8156 -0.7757 0.0402 -0.0343 1.8518 0.0775 0.0048 0.5000 1.8000 
