
&DATA
  Name = 'ATLAS 7 TeV Incjet data y_05_10 R=0.6'
  NDATA = 35
  NColumn = 139
  ColumnType = 'Flag', 2*'Bin',2*'Dummy','Sigma',133*'Error'
  ColumnName = 'binFlag','pt1','pt2','Extra','NPCorr','Sigma','stat','stat','ATL_CloseBy+','ATL_CloseBy-','ATL_EtaIntercalibration_Modelling+','ATL_EtaIntercalibration_Modelling-','ATL_EtaIntercalibration_TotalStat+','ATL_EtaIntercalibration_TotalStat-','ATL_Flavor_Comp+','ATL_Flavor_Comp-','ATL_Flavor_Response+','ATL_Flavor_Response-','ATL_Insitu_LArEMscale+','ATL_Insitu_LArEMscale-','ATL_InSitu_Stat1+','ATL_InSitu_Stat1-','ATL_InSitu_Stat2+','ATL_InSitu_Stat2-','ATL_InSitu_Stat3+','ATL_InSitu_Stat3-','ATL_InSitu_Stat4+','ATL_InSitu_Stat4-','ATL_InSitu_Stat5+','ATL_InSitu_Stat5-','ATL_InSitu_Stat6+','ATL_InSitu_Stat6-','ATL_InSitu_Stat7+','ATL_InSitu_Stat7-','ATL_InSitu_Stat8+','ATL_InSitu_Stat8-','ATL_InSitu_Stat9+','ATL_InSitu_Stat9-','ATL_InSitu_Stat10+','ATL_InSitu_Stat10-','ATL_InSitu_Stat11+','ATL_InSitu_Stat11-','ATL_InSitu_Stat12+','ATL_InSitu_Stat12-','ATL_InSitu_Stat13+','ATL_InSitu_Stat13-','ATL_InSitu_Stat14+','ATL_InSitu_Stat14-','ATL_InSitu_Stat15+','ATL_InSitu_Stat15-','ATL_InSitu_Stat16+','ATL_InSitu_Stat16-','ATL_InSitu_Stat17+','ATL_InSitu_Stat17-','ATL_InSitu_Stat18+','ATL_InSitu_Stat18-','ATL_InSitu_Stat19+','ATL_InSitu_Stat19-','ATL_InSitu_Stat20+','ATL_InSitu_Stat20-','ATL_InSitu_Stat21+','ATL_InSitu_Stat21-','ATL_InSitu_Stat22+','ATL_InSitu_Stat22-','ATL_InSitu_Stat23+','ATL_InSitu_Stat23-','ATL_InSitu_Stat24+','ATL_InSitu_Stat24-','ATL_InSitu_Stat25+','ATL_InSitu_Stat25-','ATL_InSitu_Stat26+','ATL_InSitu_Stat26-','ATL_InSitu_Stat27+','ATL_InSitu_Stat27-','ATL_InSitu_Stat28+','ATL_InSitu_Stat28-','ATL_InSitu_Stat29+','ATL_InSitu_Stat29-','ATL_InSitu_Stat30+','ATL_InSitu_Stat30-','ATL_InSitu_Stat31+','ATL_InSitu_Stat31-','ATL_InSitu_Stat32+','ATL_InSitu_Stat32-','ATL_InSitu_Stat33+','ATL_InSitu_Stat33-','ATL_MJB_Alpha+','ATL_MJB_Alpha-','ATL_MJB_Asym+','ATL_MJB_Asym-','ATL_MJB_Beta+','ATL_MJB_Beta-','ATL_MJB_CBJR+','ATL_MJB_CBJR-','ATL_MJB_Fragmentation+','ATL_MJB_Fragmentation-','ATL_MJB_Intercalibration+','ATL_MJB_Intercalibration-','ATL_MJB_ISRFSR+','ATL_MJB_ISRFSR-','ATL_MJB_Threshold+','ATL_MJB_Threshold-','ATL_MPF_Generator+','ATL_MPF_Generator-','ATL_MPF_J2+','ATL_MPF_J2-','ATL_MPF_JER+','ATL_MPF_JER-','ATL_MPF_OOC+','ATL_MPF_OOC-','ATL_MPF_Pileup+','ATL_MPF_Pileup-','ATL_MPF_Purity+','ATL_MPF_Purity-','ATL_Pileup_OffsetMu+','ATL_Pileup_OffsetMu-','ATL_Pileup_OffsetNPV+','ATL_Pileup_OffsetNPV-','ATL_RelativeNonClosure_MC11c+','ATL_RelativeNonClosure_MC11c-','ATL_SingleParticle_HighPt+','ATL_SingleParticle_HighPt-','ATL_Zjet_Extrapolation+','ATL_Zjet_Extrapolation-','ATL_Zjet_JVF+','ATL_Zjet_JVF-','ATL_Zjet_KTerm+','ATL_Zjet_KTerm-','ATL_Zjet_MC+','ATL_Zjet_MC-','ATL_Zjet_Veto+','ATL_Zjet_Veto-','ATL_Zjet_Width+','ATL_Zjet_Width-','ATL_jer_uncorr', 'ATL_jar_uncorr', 'ATL_unfold_uncorr', 'ATL_qual_uncorr', 'ATL_lumi_2011_7TeV'
  NInfo   = 1
  DataInfo = 7000.
  CInfo    = 'sqrt(S)'
  IndexDataset = 511 
  Reaction  = 'pp jets APPLGRID'
  TheoryType = 'expression'
  TermName = 'A1', 'K'
  TermType = 'applgrid','kfactor'
  TermSource = 'theoryfiles/atlas/Jets2011/incljets_rapidity_05_10_R06_P2.root', 'datafiles/lhc/atlas/Jets2011/incjetsKF_7000_R06_rapidity_y_05_10.dat'
  TheorExpr= 'K*A1/1.0' 
  Percent   = 500*True
&END
&PlotDesc
PlotN = 1
PlotDefColumn = 'pt2'
PlotDefValue = 300., 5700.
PlotOptions(1)  = 'Experiment:ATLAS@ExtraLabel:pp #rightarrow j; #sqrt{s} = 7 TeV; R=0.6 0.5 #leq Y* < 1.0 @Title:2011 @XTitle: #p_{T}[GeV] @YTitle: d#sigma/dY*d#p_{T} [pb/GeV] @Xlog@Ylog'
&End
0 10 28 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 28 40 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 40 54 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 54 68 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 68 84 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 84 100 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 100 116 1 0.9679 5.1426e+03 0.5805 0.7548 1.5625 -1.2043 1.7591 -1.4307 0.6053 -0.4900 0.6181 -0.4953 6.6692 -5.7733 3.3656 -2.8903 0.0457 -0.0359 0.0452 -0.0346 0.0820 -0.0584 0.1034 -0.0710 0.1569 -0.1222 0.3184 -0.2499 0.5138 -0.4058 0.6327 -0.5026 0.3601 -0.2395 0.0326 -0.0326 -0.0148 0.0063 0.0034 -0.0127 0.0313 -0.0247 0.1011 -0.0693 0.0724 -0.0484 0.0118 -0.0460 0.0057 -0.0057 -0.0070 0.0078 0.0006 -0.0006 0.0003 -0.0002 0.0003 -0.0005 0.0000 -0.0000 0.0000 -0.0003 -0.0036 0.0035 0.0021 -0.0021 -0.0002 0.0004 -0.0003 0.0002 0.0000 -0.0000 -0.0002 0.0000 0.0002 -0.0001 0.0000 -0.0000 -0.0000 0.0008 0.0000 0.0000 0.0073 -0.0073 -0.0062 0.0080 -0.0048 0.0048 -0.0038 0.0058 0.0005 -0.0005 -0.0063 0.0080 -0.0041 0.0031 0.0071 -0.0071 0.7676 -0.6556 0.4356 -0.3208 0.0592 -0.0798 0.5715 -0.4404 0.7742 -0.6534 1.0502 -0.9157 -1.2589 1.6450 -0.6586 0.8791 -2.6356 3.1331 0.0000 -0.0000 0.9577 -0.8075 0.0487 -0.0426 0.4797 -0.3781 1.7163 -1.5196 -0.0266 0.0328 0.0933 -0.0642 4.1288 0.6193 0.1473 0.5000 1.8000 
1 116 134 1 0.9688 2.4071e+03 0.6939 0.5304 1.3298 -1.0698 1.8445 -1.5457 0.5700 -0.4397 0.5665 -0.4296 6.0780 -5.2467 3.3879 -2.9398 0.0325 -0.0234 0.0318 -0.0232 0.0537 -0.0351 0.0633 -0.0475 0.0947 -0.0733 0.2617 -0.1493 0.4090 -0.2607 0.5808 -0.4454 0.5148 -0.3647 0.2229 -0.0760 -0.0294 0.0239 0.0034 -0.0077 0.0213 -0.0142 0.0681 -0.0482 0.0621 -0.0463 0.0151 -0.0817 0.0154 -0.0174 -0.0156 0.0145 -0.0031 0.0048 0.0005 -0.0001 0.0003 -0.0005 0.0000 -0.0000 0.0000 -0.0003 -0.0040 0.0037 0.0049 -0.0031 -0.0000 0.0004 -0.0003 0.0002 0.0000 -0.0000 -0.0002 0.0000 0.0002 -0.0001 0.0000 -0.0000 -0.0000 0.0008 0.0000 0.0000 0.0176 -0.0005 -0.0042 0.0070 -0.0051 0.0048 -0.0046 0.0060 -0.0063 0.0062 -0.0082 0.0102 -0.0022 0.0047 0.0086 -0.0086 0.7125 -0.5815 0.4500 -0.3084 0.0581 -0.0804 0.5709 -0.4569 0.7222 -0.5863 1.1092 -0.9578 -1.1705 1.4761 -0.5624 0.8405 -2.4553 2.9307 0.0000 -0.0000 0.8719 -0.7254 0.0473 -0.0400 0.4877 -0.3494 1.6716 -1.4343 -0.0510 0.0577 0.0612 -0.0404 3.1788 0.5204 0.1170 0.5000 1.8000 
1 134 152 1 0.9698 1.1566e+03 0.7926 0.4469 1.0286 -0.8926 1.7635 -1.6551 0.4562 -0.3789 0.4287 -0.3528 5.4662 -5.0092 3.2170 -3.0292 0.0193 -0.0174 0.0185 -0.0174 0.0335 -0.0229 0.0359 -0.0348 0.0511 -0.0413 0.1518 -0.0923 0.2327 -0.1628 0.3946 -0.3369 0.4905 -0.4073 0.3036 -0.2160 -0.0329 0.0312 0.0038 -0.0088 0.0125 -0.0066 0.0388 -0.0339 0.0435 -0.0399 0.0352 -0.1026 0.0425 -0.0409 -0.0163 0.0066 -0.0146 0.0136 -0.0016 0.0018 0.0003 -0.0004 0.0000 -0.0000 0.0000 -0.0003 0.0032 -0.0021 0.0052 -0.0056 0.0006 -0.0006 -0.0003 0.0002 0.0000 -0.0000 -0.0002 0.0000 0.0002 -0.0001 0.0000 -0.0000 -0.0000 0.0008 0.0000 0.0000 0.0227 -0.0236 0.0115 -0.0106 0.0032 -0.0027 0.0033 -0.0033 -0.0182 0.0165 -0.0064 0.0009 0.0119 -0.0080 0.0240 -0.0233 0.5699 -0.4991 0.3608 -0.2917 0.0565 -0.0758 0.4798 -0.4169 0.5771 -0.5143 0.9949 -0.9764 -1.0556 1.2306 -0.5289 0.7295 -2.1313 2.3715 0.0000 -0.0000 0.7035 -0.6322 0.0416 -0.0383 0.3808 -0.3107 1.4905 -1.3847 -0.0570 0.0470 0.0349 -0.0299 2.3323 0.3421 0.0102 0.5000 1.8000 
1 152 172 1 0.9707 5.7538e+02 0.6046 0.3681 0.8833 -0.8192 1.7226 -1.6907 0.3563 -0.3475 0.3228 -0.3065 5.0266 -4.8475 3.1540 -3.1703 0.0114 -0.0130 0.0109 -0.0129 0.0276 -0.0200 0.0274 -0.0269 0.0372 -0.0276 0.0761 -0.0649 0.1175 -0.1079 0.2436 -0.2350 0.4045 -0.3876 0.3599 -0.3512 -0.0065 0.0094 0.0059 -0.0080 0.0072 -0.0034 0.0236 -0.0249 0.0325 -0.0321 0.0633 -0.1019 0.0740 -0.0686 0.0068 -0.0181 -0.0280 0.0232 -0.0075 0.0080 -0.0001 0.0000 0.0001 -0.0001 0.0000 -0.0003 0.0196 -0.0136 0.0056 -0.0072 0.0013 -0.0013 -0.0003 0.0002 0.0000 -0.0000 -0.0002 0.0000 0.0002 -0.0001 0.0000 -0.0000 -0.0000 0.0008 0.0000 0.0000 0.0428 -0.0598 0.0535 -0.0511 0.0220 -0.0177 0.0102 -0.0102 -0.0306 0.0236 0.0073 -0.0202 0.0425 -0.0408 0.0557 -0.0703 0.4481 -0.4468 0.2922 -0.2841 0.0571 -0.0728 0.3932 -0.3830 0.4801 -0.4881 0.8756 -0.9042 -0.9288 1.0430 -0.5182 0.6101 -1.9655 2.0523 0.0000 -0.0000 0.5615 -0.5767 0.0412 -0.0368 0.2890 -0.2806 1.2864 -1.2442 0.0064 -0.0064 0.0240 -0.0249 1.7601 0.2195 0.0063 0.5000 1.8000 
