10 28 0.0000 
28 40 0.0000 
40 54 0.0000 
54 68 0.0000 
68 84 0.0000 
84 100 0.0000 
100 116 0.9611 
116 134 0.9638 
134 152 0.9658 
152 172 0.9673 
172 194 0.9684 
194 216 0.9692 
216 240 0.9698 
240 264 0.9701 
264 290 0.9704 
290 318 0.9705 
318 376 0.9706 
376 478 0.9707 
