
&DATA
  Name = 'ATLAS 7 TeV Incjet data y_10_15 R=0.6'
  NDATA = 32
  NColumn = 139
  ColumnType = 'Flag', 2*'Bin',2*'Dummy','Sigma',133*'Error'
  ColumnName = 'binFlag','pt1','pt2','Extra','NPCorr','Sigma','stat','stat','ATL_CloseBy+','ATL_CloseBy-','ATL_EtaIntercalibration_Modelling+','ATL_EtaIntercalibration_Modelling-','ATL_EtaIntercalibration_TotalStat+','ATL_EtaIntercalibration_TotalStat-','ATL_Flavor_Comp+','ATL_Flavor_Comp-','ATL_Flavor_Response+','ATL_Flavor_Response-','ATL_Insitu_LArEMscale+','ATL_Insitu_LArEMscale-','ATL_InSitu_Stat1+','ATL_InSitu_Stat1-','ATL_InSitu_Stat2+','ATL_InSitu_Stat2-','ATL_InSitu_Stat3+','ATL_InSitu_Stat3-','ATL_InSitu_Stat4+','ATL_InSitu_Stat4-','ATL_InSitu_Stat5+','ATL_InSitu_Stat5-','ATL_InSitu_Stat6+','ATL_InSitu_Stat6-','ATL_InSitu_Stat7+','ATL_InSitu_Stat7-','ATL_InSitu_Stat8+','ATL_InSitu_Stat8-','ATL_InSitu_Stat9+','ATL_InSitu_Stat9-','ATL_InSitu_Stat10+','ATL_InSitu_Stat10-','ATL_InSitu_Stat11+','ATL_InSitu_Stat11-','ATL_InSitu_Stat12+','ATL_InSitu_Stat12-','ATL_InSitu_Stat13+','ATL_InSitu_Stat13-','ATL_InSitu_Stat14+','ATL_InSitu_Stat14-','ATL_InSitu_Stat15+','ATL_InSitu_Stat15-','ATL_InSitu_Stat16+','ATL_InSitu_Stat16-','ATL_InSitu_Stat17+','ATL_InSitu_Stat17-','ATL_InSitu_Stat18+','ATL_InSitu_Stat18-','ATL_InSitu_Stat19+','ATL_InSitu_Stat19-','ATL_InSitu_Stat20+','ATL_InSitu_Stat20-','ATL_InSitu_Stat21+','ATL_InSitu_Stat21-','ATL_InSitu_Stat22+','ATL_InSitu_Stat22-','ATL_InSitu_Stat23+','ATL_InSitu_Stat23-','ATL_InSitu_Stat24+','ATL_InSitu_Stat24-','ATL_InSitu_Stat25+','ATL_InSitu_Stat25-','ATL_InSitu_Stat26+','ATL_InSitu_Stat26-','ATL_InSitu_Stat27+','ATL_InSitu_Stat27-','ATL_InSitu_Stat28+','ATL_InSitu_Stat28-','ATL_InSitu_Stat29+','ATL_InSitu_Stat29-','ATL_InSitu_Stat30+','ATL_InSitu_Stat30-','ATL_InSitu_Stat31+','ATL_InSitu_Stat31-','ATL_InSitu_Stat32+','ATL_InSitu_Stat32-','ATL_InSitu_Stat33+','ATL_InSitu_Stat33-','ATL_MJB_Alpha+','ATL_MJB_Alpha-','ATL_MJB_Asym+','ATL_MJB_Asym-','ATL_MJB_Beta+','ATL_MJB_Beta-','ATL_MJB_CBJR+','ATL_MJB_CBJR-','ATL_MJB_Fragmentation+','ATL_MJB_Fragmentation-','ATL_MJB_Intercalibration+','ATL_MJB_Intercalibration-','ATL_MJB_ISRFSR+','ATL_MJB_ISRFSR-','ATL_MJB_Threshold+','ATL_MJB_Threshold-','ATL_MPF_Generator+','ATL_MPF_Generator-','ATL_MPF_J2+','ATL_MPF_J2-','ATL_MPF_JER+','ATL_MPF_JER-','ATL_MPF_OOC+','ATL_MPF_OOC-','ATL_MPF_Pileup+','ATL_MPF_Pileup-','ATL_MPF_Purity+','ATL_MPF_Purity-','ATL_Pileup_OffsetMu+','ATL_Pileup_OffsetMu-','ATL_Pileup_OffsetNPV+','ATL_Pileup_OffsetNPV-','ATL_RelativeNonClosure_MC11c+','ATL_RelativeNonClosure_MC11c-','ATL_SingleParticle_HighPt+','ATL_SingleParticle_HighPt-','ATL_Zjet_Extrapolation+','ATL_Zjet_Extrapolation-','ATL_Zjet_JVF+','ATL_Zjet_JVF-','ATL_Zjet_KTerm+','ATL_Zjet_KTerm-','ATL_Zjet_MC+','ATL_Zjet_MC-','ATL_Zjet_Veto+','ATL_Zjet_Veto-','ATL_Zjet_Width+','ATL_Zjet_Width-','ATL_jer_uncorr', 'ATL_jar_uncorr', 'ATL_unfold_uncorr', 'ATL_qual_uncorr', 'ATL_lumi_2011_7TeV'
  NInfo   = 1
  DataInfo = 7000.
  CInfo    = 'sqrt(S)'
  IndexDataset = 512 
  Reaction  = 'pp jets APPLGRID'
  TheoryType = 'expression'
  TermName = 'A1', 'K'
  TermType = 'applgrid','kfactor'
  TermSource = 'theoryfiles/atlas/Jets2011/incljets_rapidity_10_15_R06_P2.root', 'datafiles/lhc/atlas/Jets2011/incjetsKF_7000_R06_rapidity_y_10_15.dat'
  TheorExpr= 'K*A1/1.0' 
  Percent   = 500*True
&END
&PlotDesc
PlotN = 1
PlotDefColumn = 'pt2'
PlotDefValue = 300., 5700.
PlotOptions(1)  = 'Experiment:ATLAS@ExtraLabel:pp #rightarrow j; #sqrt{s} = 7 TeV; R=0.6 1.0 #leq Y* < 1.5 @Title:2011 @XTitle: #p_{T}[GeV] @YTitle: d#sigma/dY*d#p_{T} [pb/GeV] @Xlog@Ylog'
&End
0 10 28 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 28 40 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 40 54 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 54 68 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 68 84 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 84 100 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 100 116 1 0.9693 4.1986e+03 0.7402 0.7997 1.3806 -1.4706 5.0640 -5.1568 0.7317 -0.6108 0.6205 -0.4949 6.7534 -6.4686 3.0685 -3.0933 0.0598 -0.0418 0.0585 -0.0415 0.0770 -0.0470 0.1013 -0.0979 0.1449 -0.1478 0.3764 -0.2767 0.5884 -0.4563 0.6665 -0.5324 0.3815 -0.3325 0.0096 -0.0096 -0.0230 0.0174 0.0188 -0.0267 0.0281 -0.0318 0.0927 -0.0913 0.0622 -0.0591 0.0715 -0.0706 0.0048 -0.0048 -0.0100 0.0083 -0.0002 0.0002 0.0001 -0.0001 0.0000 -0.0006 0.0005 -0.0003 0.0000 -0.0000 0.0068 -0.0048 0.0026 -0.0026 -0.0011 0.0004 -0.0002 0.0004 -0.0000 0.0007 0.0004 -0.0004 0.0007 -0.0007 0.0000 -0.0000 0.0001 -0.0001 0.0000 0.0000 -0.0006 0.0081 -0.0062 0.0114 -0.0018 0.0049 -0.0060 0.0061 0.0013 -0.0013 -0.0040 0.0069 -0.0017 0.0094 -0.0026 0.0098 0.9264 -0.8288 0.5042 -0.3987 0.1090 -0.0976 0.6104 -0.4884 0.9169 -0.8263 1.2294 -1.1220 -1.7254 1.6881 -0.8435 0.9018 -3.4114 3.4425 0.0001 -0.0002 1.0651 -0.9696 0.0524 -0.0473 0.5617 -0.4574 1.9276 -1.8088 -0.0343 0.0279 0.0950 -0.0839 7.3919 0.5108 0.3573 0.5000 1.8000 
1 116 134 1 0.9702 1.9497e+03 0.8587 0.6623 1.2645 -1.1911 5.5184 -5.5067 0.6063 -0.5232 0.4684 -0.3990 6.1435 -5.9110 3.1573 -3.0051 0.0399 -0.0261 0.0397 -0.0258 0.0421 -0.0318 0.0502 -0.0518 0.0711 -0.0717 0.2079 -0.1555 0.3444 -0.2696 0.5115 -0.4480 0.4461 -0.4027 0.1088 -0.0880 -0.0312 0.0231 0.0154 -0.0155 0.0197 -0.0203 0.0518 -0.0563 0.0507 -0.0469 0.1087 -0.0891 0.0084 -0.0084 -0.0127 0.0166 -0.0032 0.0044 0.0001 -0.0001 0.0000 -0.0006 0.0005 -0.0003 0.0000 -0.0000 0.0097 -0.0080 0.0040 -0.0040 0.0013 -0.0013 -0.0002 0.0004 -0.0000 0.0007 0.0004 -0.0004 0.0007 -0.0007 0.0000 -0.0000 0.0001 -0.0001 0.0000 0.0000 0.0061 -0.0061 0.0082 -0.0082 0.0034 -0.0034 -0.0072 0.0081 -0.0050 0.0135 -0.0039 0.0100 -0.0015 0.0096 0.0072 -0.0072 0.7262 -0.6381 0.4024 -0.3390 0.0982 -0.0777 0.5201 -0.4404 0.7335 -0.6666 1.0988 -1.0072 -1.3572 1.5556 -0.6780 0.7241 -3.0645 3.2712 0.0001 -0.0002 0.8755 -0.7903 0.0451 -0.0364 0.4396 -0.3809 1.6679 -1.5462 -0.0519 0.0498 0.0483 -0.0469 5.9190 0.3300 0.2881 0.5000 1.8000 
1 134 152 1 0.9711 9.3714e+02 0.8995 0.4743 1.0766 -0.9552 5.7196 -5.5749 0.5042 -0.4765 0.3576 -0.3460 5.6340 -5.3353 3.2511 -3.0318 0.0233 -0.0169 0.0232 -0.0167 0.0297 -0.0289 0.0296 -0.0289 0.0439 -0.0413 0.0997 -0.0925 0.1789 -0.1586 0.3507 -0.3405 0.4498 -0.4275 0.2547 -0.2388 -0.0276 0.0108 0.0132 -0.0086 0.0127 -0.0116 0.0320 -0.0343 0.0398 -0.0405 0.1115 -0.1038 0.0396 -0.0306 -0.0076 0.0046 -0.0102 0.0148 -0.0009 0.0014 0.0001 -0.0005 0.0005 -0.0003 0.0000 -0.0000 0.0105 -0.0088 0.0044 -0.0044 0.0023 -0.0023 -0.0002 0.0004 -0.0000 0.0007 0.0004 -0.0004 0.0007 -0.0007 0.0000 -0.0000 0.0001 -0.0001 0.0000 0.0000 0.0297 -0.0282 0.0191 -0.0111 0.0148 -0.0073 -0.0043 0.0090 -0.0183 0.0250 0.0008 -0.0006 0.0051 -0.0146 0.0359 -0.0267 0.5516 -0.5119 0.3202 -0.3130 0.0812 -0.0778 0.4479 -0.4155 0.5785 -0.5418 0.9667 -0.9131 -1.1590 1.3291 -0.5450 0.5866 -2.6702 2.8643 0.0001 -0.0002 0.7050 -0.6458 0.0409 -0.0378 0.3362 -0.3308 1.4480 -1.3423 -0.0466 0.0506 0.0284 -0.0315 4.6467 0.2635 0.0480 0.5000 1.8000 
1 152 172 1 0.9720 4.6387e+02 0.7132 0.3818 0.9566 -0.8556 5.7458 -5.5276 0.4534 -0.4806 0.3048 -0.3244 5.0977 -4.8365 3.3084 -3.1875 0.0131 -0.0118 0.0131 -0.0116 0.0300 -0.0311 0.0276 -0.0260 0.0366 -0.0360 0.0560 -0.0652 0.1092 -0.1113 0.2437 -0.2544 0.4063 -0.4105 0.3722 -0.3909 0.0072 -0.0260 0.0103 -0.0064 0.0095 -0.0068 0.0290 -0.0224 0.0368 -0.0359 0.1044 -0.1129 0.0750 -0.0755 0.0249 -0.0362 -0.0167 0.0228 -0.0064 0.0069 -0.0002 0.0002 0.0005 -0.0004 0.0000 -0.0000 0.0107 -0.0089 0.0051 -0.0051 0.0023 -0.0023 -0.0003 0.0004 -0.0000 0.0007 0.0004 -0.0004 0.0007 -0.0007 0.0000 -0.0000 0.0001 -0.0001 0.0000 0.0000 0.0640 -0.0739 0.0346 -0.0613 0.0325 -0.0264 0.0090 -0.0090 -0.0282 0.0298 0.0257 -0.0312 0.0411 -0.0573 0.0841 -0.0810 0.4640 -0.4703 0.2934 -0.3145 0.0653 -0.0921 0.4021 -0.4093 0.5239 -0.4972 0.8999 -0.8717 -1.1285 1.1852 -0.5333 0.5326 -2.4423 2.5640 0.0001 -0.0002 0.6009 -0.5749 0.0412 -0.0437 0.2859 -0.3089 1.2921 -1.2112 0.0091 -0.0091 0.0264 -0.0298 3.8183 0.2195 0.0051 0.5000 1.8000 
