10 28 0.0000 
28 40 0.0000 
40 54 0.0000 
54 68 0.0000 
68 84 0.0000 
84 100 0.0000 
100 116 0.9601 
116 134 0.9626 
134 152 0.9649 
152 172 0.9671 
172 194 0.9692 
194 216 0.9712 
216 240 0.9730 
240 264 0.9746 
264 290 0.9761 
290 318 0.9774 
318 346 0.9786 
346 376 0.9797 
376 408 0.9806 
408 442 0.9814 
442 478 0.9821 
478 516 0.9828 
516 556 0.9833 
556 598 0.9837 
598 642 0.9840 
642 688 0.9843 
688 736 0.9845 
736 894 0.9849 
894 1992 0.9852 
