10 28 0.0000 
28 40 0.0000 
40 54 0.0000 
54 68 0.0000 
68 84 0.0000 
84 100 0.0000 
100 116 0.9706 
116 134 0.9725 
134 152 0.9742 
152 172 0.9756 
172 194 0.9768 
194 216 0.9778 
216 240 0.9786 
240 264 0.9792 
264 290 0.9797 
290 318 0.9801 
318 346 0.9804 
346 376 0.9806 
376 408 0.9807 
408 442 0.9808 
442 478 0.9809 
478 516 0.9810 
516 556 0.9810 
556 642 0.9810 
642 894 0.9810 
