
&DATA
  Name = 'ATLAS 7 TeV Incjet data y_20_25 R=0.4'
  NDATA = 25
  NColumn = 139
  ColumnType = 'Flag', 2*'Bin',2*'Dummy','Sigma',133*'Error'
  ColumnName = 'binFlag','pt1','pt2','Extra','NPCorr','Sigma','stat','stat','ATL_CloseBy+','ATL_CloseBy-','ATL_EtaIntercalibration_Modelling+','ATL_EtaIntercalibration_Modelling-','ATL_EtaIntercalibration_TotalStat+','ATL_EtaIntercalibration_TotalStat-','ATL_Flavor_Comp+','ATL_Flavor_Comp-','ATL_Flavor_Response+','ATL_Flavor_Response-','ATL_Insitu_LArEMscale+','ATL_Insitu_LArEMscale-','ATL_InSitu_Stat1+','ATL_InSitu_Stat1-','ATL_InSitu_Stat2+','ATL_InSitu_Stat2-','ATL_InSitu_Stat3+','ATL_InSitu_Stat3-','ATL_InSitu_Stat4+','ATL_InSitu_Stat4-','ATL_InSitu_Stat5+','ATL_InSitu_Stat5-','ATL_InSitu_Stat6+','ATL_InSitu_Stat6-','ATL_InSitu_Stat7+','ATL_InSitu_Stat7-','ATL_InSitu_Stat8+','ATL_InSitu_Stat8-','ATL_InSitu_Stat9+','ATL_InSitu_Stat9-','ATL_InSitu_Stat10+','ATL_InSitu_Stat10-','ATL_InSitu_Stat11+','ATL_InSitu_Stat11-','ATL_InSitu_Stat12+','ATL_InSitu_Stat12-','ATL_InSitu_Stat13+','ATL_InSitu_Stat13-','ATL_InSitu_Stat14+','ATL_InSitu_Stat14-','ATL_InSitu_Stat15+','ATL_InSitu_Stat15-','ATL_InSitu_Stat16+','ATL_InSitu_Stat16-','ATL_InSitu_Stat17+','ATL_InSitu_Stat17-','ATL_InSitu_Stat18+','ATL_InSitu_Stat18-','ATL_InSitu_Stat19+','ATL_InSitu_Stat19-','ATL_InSitu_Stat20+','ATL_InSitu_Stat20-','ATL_InSitu_Stat21+','ATL_InSitu_Stat21-','ATL_InSitu_Stat22+','ATL_InSitu_Stat22-','ATL_InSitu_Stat23+','ATL_InSitu_Stat23-','ATL_InSitu_Stat24+','ATL_InSitu_Stat24-','ATL_InSitu_Stat25+','ATL_InSitu_Stat25-','ATL_InSitu_Stat26+','ATL_InSitu_Stat26-','ATL_InSitu_Stat27+','ATL_InSitu_Stat27-','ATL_InSitu_Stat28+','ATL_InSitu_Stat28-','ATL_InSitu_Stat29+','ATL_InSitu_Stat29-','ATL_InSitu_Stat30+','ATL_InSitu_Stat30-','ATL_InSitu_Stat31+','ATL_InSitu_Stat31-','ATL_InSitu_Stat32+','ATL_InSitu_Stat32-','ATL_InSitu_Stat33+','ATL_InSitu_Stat33-','ATL_MJB_Alpha+','ATL_MJB_Alpha-','ATL_MJB_Asym+','ATL_MJB_Asym-','ATL_MJB_Beta+','ATL_MJB_Beta-','ATL_MJB_CBJR+','ATL_MJB_CBJR-','ATL_MJB_Fragmentation+','ATL_MJB_Fragmentation-','ATL_MJB_Intercalibration+','ATL_MJB_Intercalibration-','ATL_MJB_ISRFSR+','ATL_MJB_ISRFSR-','ATL_MJB_Threshold+','ATL_MJB_Threshold-','ATL_MPF_Generator+','ATL_MPF_Generator-','ATL_MPF_J2+','ATL_MPF_J2-','ATL_MPF_JER+','ATL_MPF_JER-','ATL_MPF_OOC+','ATL_MPF_OOC-','ATL_MPF_Pileup+','ATL_MPF_Pileup-','ATL_MPF_Purity+','ATL_MPF_Purity-','ATL_Pileup_OffsetMu+','ATL_Pileup_OffsetMu-','ATL_Pileup_OffsetNPV+','ATL_Pileup_OffsetNPV-','ATL_RelativeNonClosure_MC11c+','ATL_RelativeNonClosure_MC11c-','ATL_SingleParticle_HighPt+','ATL_SingleParticle_HighPt-','ATL_Zjet_Extrapolation+','ATL_Zjet_Extrapolation-','ATL_Zjet_JVF+','ATL_Zjet_JVF-','ATL_Zjet_KTerm+','ATL_Zjet_KTerm-','ATL_Zjet_MC+','ATL_Zjet_MC-','ATL_Zjet_Veto+','ATL_Zjet_Veto-','ATL_Zjet_Width+','ATL_Zjet_Width-','ATL_jer_uncorr', 'ATL_jar_uncorr', 'ATL_unfold_uncorr', 'ATL_qual_uncorr', 'ATL_lumi_2011_7TeV'
  NInfo   = 1
  DataInfo = 7000.
  CInfo    = 'sqrt(S)'
  IndexDataset = 504 
  Reaction  = 'pp jets APPLGRID'
  TheoryType = 'expression'
  TermName = 'A1', 'K'
  TermType = 'applgrid','kfactor'
  TermSource = 'theoryfiles/atlas/Jets2011/incljets_rapidity_20_25_R04_P2.root', 'datafiles/lhc/atlas/Jets2011/incjetsKF_7000_R04_rapidity_y_20_25.dat'
  TheorExpr= 'K*A1/1.0' 
  Percent   = 500*True
&END
&PlotDesc
PlotN = 1
PlotDefColumn = 'pt2'
PlotDefValue = 300., 5700.
PlotOptions(1)  = 'Experiment:ATLAS@ExtraLabel:pp #rightarrow j; #sqrt{s} = 7 TeV; R=0.4 2.0 #leq Y* < 2.5 @Title:2011 @XTitle: #p_{T}[GeV] @YTitle: d#sigma/dY*d#p_{T} [pb/GeV] @Xlog@Ylog'
&End
0 10 28 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 28 40 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 40 54 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 54 68 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 68 84 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0 84 100 1 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 100 116 1 0.9621 1.8668e+03 0.8626 0.7933 0.7089 -0.6996 15.9881 -13.2212 0.8086 -0.8421 0.4182 -0.4727 4.3633 -4.1665 3.4784 -3.3515 0.0921 -0.1301 0.0581 -0.0629 0.0053 -0.0199 0.0818 -0.1126 0.1119 -0.1436 0.2555 -0.3071 0.4791 -0.4824 0.6609 -0.6840 0.2979 -0.4209 0.0222 -0.0657 -0.0206 0.0272 0.0226 -0.0007 0.0283 -0.0153 0.0824 -0.0630 0.0679 -0.0962 0.0674 -0.1017 0.0145 -0.0015 -0.0045 0.0070 -0.0004 0.0004 0.0001 -0.0001 0.0002 -0.0000 0.0008 -0.0009 0.0002 -0.0000 0.0022 -0.0019 -0.0011 0.0039 0.0002 -0.0002 0.0001 -0.0001 -0.0000 0.0000 -0.0002 0.0000 0.0006 -0.0006 0.0004 -0.0004 -0.0000 0.0000 0.0000 0.0000 -0.0014 0.0008 -0.0046 0.0023 -0.0011 0.0028 -0.0011 0.0026 -0.0070 0.0028 -0.0041 0.0052 -0.0015 0.0038 -0.0073 0.0041 0.6425 -0.6693 0.3232 -0.3657 0.1031 -0.1082 1.0146 -1.0612 0.6559 -0.6871 0.9265 -0.9535 -1.5290 1.6150 -0.5047 0.5040 -3.3775 3.4252 0.0000 0.0000 0.5190 -0.5495 0.1595 -0.1912 0.2807 -0.3269 1.3988 -1.4487 1.1521 -1.1738 0.1511 -0.1760 4.7916 0.8192 0.0232 0.5000 1.8000 
1 116 134 1 0.9654 7.8282e+02 1.2476 0.9738 0.6673 -0.6586 15.8519 -13.8453 0.7265 -0.7365 0.3555 -0.3850 3.9253 -3.6734 3.5006 -3.2908 0.0559 -0.0776 0.0340 -0.0388 0.0052 -0.0189 0.0495 -0.0701 0.0654 -0.0820 0.1693 -0.1867 0.3079 -0.3154 0.5476 -0.5592 0.4377 -0.4976 0.0648 -0.1481 -0.0389 0.0410 0.0124 -0.0007 0.0156 -0.0103 0.0494 -0.0460 0.0604 -0.0731 0.0834 -0.1253 0.0213 -0.0049 -0.0155 0.0144 -0.0049 0.0039 0.0001 -0.0001 0.0002 -0.0000 0.0008 -0.0009 0.0002 -0.0000 0.0054 -0.0025 -0.0065 0.0039 0.0009 -0.0009 0.0001 -0.0001 -0.0000 0.0000 -0.0002 0.0000 0.0006 -0.0006 0.0004 -0.0004 -0.0000 0.0000 0.0000 0.0000 0.0032 -0.0032 -0.0150 0.0117 -0.0044 0.0049 -0.0066 0.0034 0.0021 -0.0021 -0.0085 0.0052 -0.0090 0.0079 0.0001 -0.0004 0.5643 -0.5711 0.3218 -0.3336 0.0862 -0.0892 1.0368 -1.0743 0.5793 -0.5951 0.8654 -0.8918 -1.2851 1.2886 -0.3561 0.3734 -2.8682 2.9089 0.0000 0.0000 0.4405 -0.4457 0.1378 -0.1639 0.2776 -0.2789 1.2700 -1.2744 1.0113 -1.0393 0.0905 -0.1331 3.7469 0.6892 0.0153 0.5000 1.8000 
1 134 152 1 0.9681 3.6264e+02 1.6229 0.5338 0.5799 -0.6114 16.0669 -14.5472 0.6570 -0.6531 0.3217 -0.3261 3.5191 -3.2143 3.6368 -3.3546 0.0255 -0.0406 0.0132 -0.0239 0.0048 -0.0145 0.0265 -0.0380 0.0290 -0.0422 0.0988 -0.1127 0.1851 -0.2064 0.4183 -0.4144 0.4943 -0.5088 0.1984 -0.2608 -0.0327 0.0190 0.0064 -0.0007 0.0084 -0.0088 0.0188 -0.0316 0.0530 -0.0426 0.0970 -0.1247 0.0255 -0.0305 -0.0105 0.0011 -0.0123 0.0102 -0.0009 0.0005 0.0002 -0.0001 0.0008 -0.0009 0.0002 -0.0000 0.0072 -0.0026 -0.0098 0.0039 0.0020 -0.0020 0.0001 -0.0001 -0.0000 0.0000 -0.0002 0.0000 0.0006 -0.0006 0.0004 -0.0004 -0.0000 0.0000 0.0000 0.0000 0.0071 -0.0179 -0.0090 0.0269 0.0008 -0.0040 -0.0156 0.0033 0.0290 -0.0319 0.0054 -0.0054 -0.0078 0.0017 0.0478 -0.0322 0.5001 -0.4945 0.2998 -0.3062 0.0646 -0.0804 1.1109 -1.0970 0.5177 -0.5132 0.8410 -0.8416 -1.1291 1.2707 -0.2695 0.3151 -2.3951 2.5670 0.0000 0.0000 0.3790 -0.3699 0.1134 -0.1335 0.2183 -0.2320 1.2133 -1.1755 0.9147 -0.9126 0.0464 -0.0847 3.1513 0.6461 0.0080 0.5000 1.8000 
1 152 172 1 0.9705 1.6464e+02 1.2274 0.4900 0.6007 -0.6012 16.7381 -15.0696 0.6792 -0.6457 0.3475 -0.3101 3.1318 -2.8783 3.8175 -3.6976 0.0123 -0.0264 0.0035 -0.0174 0.0040 -0.0081 0.0177 -0.0274 0.0140 -0.0285 0.0651 -0.0827 0.1254 -0.1433 0.3464 -0.3171 0.5055 -0.4727 0.4121 -0.4003 0.0218 -0.0396 0.0033 -0.0007 0.0055 -0.0082 0.0046 -0.0214 0.0417 -0.0285 0.1062 -0.1225 0.0423 -0.0860 0.0228 -0.0338 -0.0127 0.0106 -0.0056 0.0024 -0.0005 0.0000 0.0008 -0.0009 0.0002 -0.0000 0.0078 -0.0026 -0.0107 0.0039 0.0017 -0.0017 0.0001 -0.0001 -0.0000 0.0000 -0.0002 0.0000 0.0006 -0.0006 0.0004 -0.0004 -0.0000 0.0000 0.0000 0.0000 0.0322 -0.0377 0.0242 -0.0242 0.0148 -0.0182 0.0091 -0.0091 0.0924 -0.0897 0.0559 -0.0081 0.0112 -0.0140 0.1275 -0.1023 0.4934 -0.4567 0.3317 -0.2992 0.0569 -0.0863 1.2902 -1.2420 0.5488 -0.5046 0.8967 -0.8603 -1.1448 1.2855 -0.2518 0.2933 -2.1394 2.3080 0.0000 0.0000 0.3750 -0.3378 0.1056 -0.1205 0.1822 -0.2123 1.2686 -1.2218 0.8972 -0.8719 0.0272 -0.0539 2.8969 0.6302 0.0039 0.5000 1.8000 
